200000
1 2 -1
34675 34676 8668 -1
34677 34678 8668 -1
34679 34680 8669 -1
34681 34682 8669 -1
34683 34684 8670 -1
34685 34686 8670 -1
34687 34688 8671 -1
34689 34690 8671 -1
34691 34692 8672 -1
34693 34694 8672 -1
34695 34696 8673 -1
34697 34698 8673 -1
34699 34700 8674 -1
34701 34702 8674 -1
34703 34704 8675 -1
34705 34706 8675 -1
34707 34708 8676 -1
34709 34710 8676 -1
34711 34712 8677 -1
34713 34714 8677 -1
34715 34716 8678 -1
34717 34718 8678 -1
34719 34720 8679 -1
34721 34722 8679 -1
34723 34724 8680 -1
34725 34726 8680 -1
34727 34728 8681 -1
34729 34730 8681 -1
34731 34732 8682 -1
34733 34734 8682 -1
34735 34736 8683 -1
34737 34738 8683 -1
34739 34740 8684 -1
34741 34742 8684 -1
34743 34744 8685 -1
34745 34746 8685 -1
34747 34748 8686 -1
34749 34750 8686 -1
34751 34752 8687 -1
34753 34754 8687 -1
34755 34756 8688 -1
34757 34758 8688 -1
34759 34760 8689 -1
34761 34762 8689 -1
34763 34764 8690 -1
34765 34766 8690 -1
34767 34768 8691 -1
34769 34770 8691 -1
34771 34772 8692 -1
34773 34774 8692 -1
34775 34776 8693 -1
34777 34778 8693 -1
34779 34780 8694 -1
34781 34782 8694 -1
34783 34784 8695 -1
34785 34786 8695 -1
34787 34788 8696 -1
34789 34790 8696 -1
34791 34792 8697 -1
34793 34794 8697 -1
34795 34796 8698 -1
34797 34798 8698 -1
34799 34800 8699 -1
34801 34802 8699 -1
34803 34804 8700 -1
34805 34806 8700 -1
34807 34808 8701 -1
34809 34810 8701 -1
34811 34812 8702 -1
34813 34814 8702 -1
34815 34816 8703 -1
34817 34818 8703 -1
34819 34820 8704 -1
34821 34822 8704 -1
34823 34824 8705 -1
34825 34826 8705 -1
34827 34828 8706 -1
34829 34830 8706 -1
34831 34832 8707 -1
34833 34834 8707 -1
34835 34836 8708 -1
34837 34838 8708 -1
34839 34840 8709 -1
34841 34842 8709 -1
34843 34844 8710 -1
34845 34846 8710 -1
34847 34848 8711 -1
34849 34850 8711 -1
34851 34852 8712 -1
34853 34854 8712 -1
34855 34856 8713 -1
34857 34858 8713 -1
34859 34860 8714 -1
34861 34862 8714 -1
34863 34864 8715 -1
34865 34866 8715 -1
34867 34868 8716 -1
34869 34870 8716 -1
34871 34872 8717 -1
34873 34874 8717 -1
34875 34876 8718 -1
34877 34878 8718 -1
34879 34880 8719 -1
34881 34882 8719 -1
34883 34884 8720 -1
34885 34886 8720 -1
34887 34888 8721 -1
34889 34890 8721 -1
34891 34892 8722 -1
34893 34894 8722 -1
34895 34896 8723 -1
34897 34898 8723 -1
34899 34900 8724 -1
34901 34902 8724 -1
34903 34904 8725 -1
34905 34906 8725 -1
34907 34908 8726 -1
34909 34910 8726 -1
34911 34912 8727 -1
34913 34914 8727 -1
34915 34916 8728 -1
34917 34918 8728 -1
34919 34920 8729 -1
34921 34922 8729 -1
34923 34924 8730 -1
34925 34926 8730 -1
34927 34928 8731 -1
34929 34930 8731 -1
34931 34932 8732 -1
34933 34934 8732 -1
34935 34936 8733 -1
34937 34938 8733 -1
34939 34940 8734 -1
34941 34942 8734 -1
34943 34944 8735 -1
34945 34946 8735 -1
34947 34948 8736 -1
34949 34950 8736 -1
34951 34952 8737 -1
34953 34954 8737 -1
34955 34956 8738 -1
34957 34958 8738 -1
34959 34960 8739 -1
34961 34962 8739 -1
34963 34964 8740 -1
34965 34966 8740 -1
34967 34968 8741 -1
34969 34970 8741 -1
34971 34972 8742 -1
34973 34974 8742 -1
34975 34976 8743 -1
34977 34978 8743 -1
34979 34980 8744 -1
34981 34982 8744 -1
34983 34984 8745 -1
34985 34986 8745 -1
34987 34988 8746 -1
34989 34990 8746 -1
34991 34992 8747 -1
34993 34994 8747 -1
34995 34996 8748 -1
34997 34998 8748 -1
34999 35000 8749 -1
35001 35002 8749 -1
35003 35004 8750 -1
35005 35006 8750 -1
35007 35008 8751 -1
35009 35010 8751 -1
35011 35012 8752 -1
35013 35014 8752 -1
35015 35016 8753 -1
35017 35018 8753 -1
35019 35020 8754 -1
35021 35022 8754 -1
35023 35024 8755 -1
35025 35026 8755 -1
35027 35028 8756 -1
35029 35030 8756 -1
35031 35032 8757 -1
35033 35034 8757 -1
35035 35036 8758 -1
35037 35038 8758 -1
35039 35040 8759 -1
35041 35042 8759 -1
35043 35044 8760 -1
35045 35046 8760 -1
35047 35048 8761 -1
35049 35050 8761 -1
35051 35052 8762 -1
35053 35054 8762 -1
35055 35056 8763 -1
35057 35058 8763 -1
35059 35060 8764 -1
35061 35062 8764 -1
35063 35064 8765 -1
35065 35066 8765 -1
35067 35068 8766 -1
35069 35070 8766 -1
35071 35072 8767 -1
35073 35074 8767 -1
35075 35076 8768 -1
35077 35078 8768 -1
35079 35080 8769 -1
35081 35082 8769 -1
35083 35084 8770 -1
35085 35086 8770 -1
35087 35088 8771 -1
35089 35090 8771 -1
35091 35092 8772 -1
35093 35094 8772 -1
35095 35096 8773 -1
35097 35098 8773 -1
35099 35100 8774 -1
35101 35102 8774 -1
35103 35104 8775 -1
35105 35106 8775 -1
35107 35108 8776 -1
35109 35110 8776 -1
35111 35112 8777 -1
35113 35114 8777 -1
35115 35116 8778 -1
35117 35118 8778 -1
35119 35120 8779 -1
35121 35122 8779 -1
35123 35124 8780 -1
35125 35126 8780 -1
35127 35128 8781 -1
35129 35130 8781 -1
35131 35132 8782 -1
35133 35134 8782 -1
35135 35136 8783 -1
35137 35138 8783 -1
35139 35140 8784 -1
35141 35142 8784 -1
35143 35144 8785 -1
35145 35146 8785 -1
35147 35148 8786 -1
35149 35150 8786 -1
35151 35152 8787 -1
35153 35154 8787 -1
35155 35156 8788 -1
35157 35158 8788 -1
35159 35160 8789 -1
35161 35162 8789 -1
35163 35164 8790 -1
35165 35166 8790 -1
35167 35168 8791 -1
35169 35170 8791 -1
35171 35172 8792 -1
35173 35174 8792 -1
35175 35176 8793 -1
35177 35178 8793 -1
35179 35180 8794 -1
35181 35182 8794 -1
35183 35184 8795 -1
35185 35186 8795 -1
35187 35188 8796 -1
35189 35190 8796 -1
35191 35192 8797 -1
35193 35194 8797 -1
35195 35196 8798 -1
35197 35198 8798 -1
35199 35200 8799 -1
35201 35202 8799 -1
35203 35204 8800 -1
35205 35206 8800 -1
35207 35208 8801 -1
35209 35210 8801 -1
35211 35212 8802 -1
35213 35214 8802 -1
35215 35216 8803 -1
35217 35218 8803 -1
35219 35220 8804 -1
35221 35222 8804 -1
35223 35224 8805 -1
35225 35226 8805 -1
35227 35228 8806 -1
35229 35230 8806 -1
35231 35232 8807 -1
35233 35234 8807 -1
35235 35236 8808 -1
35237 35238 8808 -1
35239 35240 8809 -1
35241 35242 8809 -1
35243 35244 8810 -1
35245 35246 8810 -1
35247 35248 8811 -1
35249 35250 8811 -1
35251 35252 8812 -1
35253 35254 8812 -1
35255 35256 8813 -1
35257 35258 8813 -1
35259 35260 8814 -1
35261 35262 8814 -1
35263 35264 8815 -1
35265 35266 8815 -1
35267 35268 8816 -1
35269 35270 8816 -1
35271 35272 8817 -1
35273 35274 8817 -1
35275 35276 8818 -1
35277 35278 8818 -1
35279 35280 8819 -1
35281 35282 8819 -1
35283 35284 8820 -1
35285 35286 8820 -1
35287 35288 8821 -1
35289 35290 8821 -1
35291 35292 8822 -1
35293 35294 8822 -1
35295 35296 8823 -1
35297 35298 8823 -1
35299 35300 8824 -1
35301 35302 8824 -1
35303 35304 8825 -1
35305 35306 8825 -1
35307 35308 8826 -1
35309 35310 8826 -1
35311 35312 8827 -1
35313 35314 8827 -1
35315 35316 8828 -1
35317 35318 8828 -1
35319 35320 8829 -1
35321 35322 8829 -1
35323 35324 8830 -1
35325 35326 8830 -1
35327 35328 8831 -1
35329 35330 8831 -1
35331 35332 8832 -1
35333 35334 8832 -1
35335 35336 8833 -1
35337 35338 8833 -1
35339 35340 8834 -1
35341 35342 8834 -1
35343 35344 8835 -1
35345 35346 8835 -1
35347 35348 8836 -1
35349 35350 8836 -1
35351 35352 8837 -1
35353 35354 8837 -1
35355 35356 8838 -1
35357 35358 8838 -1
35359 35360 8839 -1
35361 35362 8839 -1
35363 35364 8840 -1
35365 35366 8840 -1
35367 35368 8841 -1
35369 35370 8841 -1
35371 35372 8842 -1
35373 35374 8842 -1
35375 35376 8843 -1
35377 35378 8843 -1
35379 35380 8844 -1
35381 35382 8844 -1
35383 35384 8845 -1
35385 35386 8845 -1
35387 35388 8846 -1
35389 35390 8846 -1
35391 35392 8847 -1
35393 35394 8847 -1
35395 35396 8848 -1
35397 35398 8848 -1
35399 35400 8849 -1
35401 35402 8849 -1
35403 35404 8850 -1
35405 35406 8850 -1
35407 35408 8851 -1
35409 35410 8851 -1
35411 35412 8852 -1
35413 35414 8852 -1
35415 35416 8853 -1
35417 35418 8853 -1
35419 35420 8854 -1
35421 35422 8854 -1
35423 35424 8855 -1
35425 35426 8855 -1
35427 35428 8856 -1
35429 35430 8856 -1
35431 35432 8857 -1
35433 35434 8857 -1
35435 35436 8858 -1
35437 35438 8858 -1
35439 35440 8859 -1
35441 35442 8859 -1
35443 35444 8860 -1
35445 35446 8860 -1
35447 35448 8861 -1
35449 35450 8861 -1
35451 35452 8862 -1
35453 35454 8862 -1
35455 35456 8863 -1
35457 35458 8863 -1
35459 35460 8864 -1
35461 35462 8864 -1
35463 35464 8865 -1
35465 35466 8865 -1
35467 35468 8866 -1
35469 35470 8866 -1
35471 35472 8867 -1
35473 35474 8867 -1
35475 35476 8868 -1
35477 35478 8868 -1
35479 35480 8869 -1
35481 35482 8869 -1
35483 35484 8870 -1
35485 35486 8870 -1
35487 35488 8871 -1
35489 35490 8871 -1
35491 35492 8872 -1
35493 35494 8872 -1
35495 35496 8873 -1
35497 35498 8873 -1
35499 35500 8874 -1
35501 35502 8874 -1
35503 35504 8875 -1
35505 35506 8875 -1
35507 35508 8876 -1
35509 35510 8876 -1
35511 35512 8877 -1
35513 35514 8877 -1
35515 35516 8878 -1
35517 35518 8878 -1
35519 35520 8879 -1
35521 35522 8879 -1
35523 35524 8880 -1
35525 35526 8880 -1
35527 35528 8881 -1
35529 35530 8881 -1
35531 35532 8882 -1
35533 35534 8882 -1
35535 35536 8883 -1
35537 35538 8883 -1
35539 35540 8884 -1
35541 35542 8884 -1
35543 35544 8885 -1
35545 35546 8885 -1
35547 35548 8886 -1
35549 35550 8886 -1
35551 35552 8887 -1
35553 35554 8887 -1
35555 35556 8888 -1
35557 35558 8888 -1
35559 35560 8889 -1
35561 35562 8889 -1
35563 35564 8890 -1
35565 35566 8890 -1
35567 35568 8891 -1
35569 35570 8891 -1
35571 35572 8892 -1
35573 35574 8892 -1
35575 35576 8893 -1
35577 35578 8893 -1
35579 35580 8894 -1
35581 35582 8894 -1
35583 35584 8895 -1
35585 35586 8895 -1
35587 35588 8896 -1
35589 35590 8896 -1
35591 35592 8897 -1
35593 35594 8897 -1
35595 35596 8898 -1
35597 35598 8898 -1
35599 35600 8899 -1
35601 35602 8899 -1
35603 35604 8900 -1
35605 35606 8900 -1
35607 35608 8901 -1
35609 35610 8901 -1
35611 35612 8902 -1
35613 35614 8902 -1
35615 35616 8903 -1
35617 35618 8903 -1
35619 35620 8904 -1
35621 35622 8904 -1
35623 35624 8905 -1
35625 35626 8905 -1
35627 35628 8906 -1
35629 35630 8906 -1
35631 35632 8907 -1
35633 35634 8907 -1
35635 35636 8908 -1
35637 35638 8908 -1
35639 35640 8909 -1
35641 35642 8909 -1
35643 35644 8910 -1
35645 35646 8910 -1
35647 35648 8911 -1
35649 35650 8911 -1
35651 35652 8912 -1
35653 35654 8912 -1
35655 35656 8913 -1
35657 35658 8913 -1
35659 35660 8914 -1
35661 35662 8914 -1
35663 35664 8915 -1
35665 35666 8915 -1
35667 35668 8916 -1
35669 35670 8916 -1
35671 35672 8917 -1
35673 35674 8917 -1
35675 35676 8918 -1
35677 35678 8918 -1
35679 35680 8919 -1
35681 35682 8919 -1
35683 35684 8920 -1
35685 35686 8920 -1
35687 35688 8921 -1
35689 35690 8921 -1
35691 35692 8922 -1
35693 35694 8922 -1
35695 35696 8923 -1
35697 35698 8923 -1
35699 35700 8924 -1
35701 35702 8924 -1
35703 35704 8925 -1
35705 35706 8925 -1
35707 35708 8926 -1
35709 35710 8926 -1
35711 35712 8927 -1
35713 35714 8927 -1
35715 35716 8928 -1
35717 35718 8928 -1
35719 35720 8929 -1
35721 35722 8929 -1
35723 35724 8930 -1
35725 35726 8930 -1
35727 35728 8931 -1
35729 35730 8931 -1
35731 35732 8932 -1
35733 35734 8932 -1
35735 35736 8933 -1
35737 35738 8933 -1
35739 35740 8934 -1
35741 35742 8934 -1
35743 35744 8935 -1
35745 35746 8935 -1
35747 35748 8936 -1
35749 35750 8936 -1
35751 35752 8937 -1
35753 35754 8937 -1
35755 35756 8938 -1
35757 35758 8938 -1
35759 35760 8939 -1
35761 35762 8939 -1
35763 35764 8940 -1
35765 35766 8940 -1
35767 35768 8941 -1
35769 35770 8941 -1
35771 35772 8942 -1
35773 35774 8942 -1
35775 35776 8943 -1
35777 35778 8943 -1
35779 35780 8944 -1
35781 35782 8944 -1
35783 35784 8945 -1
35785 35786 8945 -1
35787 35788 8946 -1
35789 35790 8946 -1
35791 35792 8947 -1
35793 35794 8947 -1
35795 35796 8948 -1
35797 35798 8948 -1
35799 35800 8949 -1
35801 35802 8949 -1
35803 35804 8950 -1
35805 35806 8950 -1
35807 35808 8951 -1
35809 35810 8951 -1
35811 35812 8952 -1
35813 35814 8952 -1
35815 35816 8953 -1
35817 35818 8953 -1
35819 35820 8954 -1
35821 35822 8954 -1
35823 35824 8955 -1
35825 35826 8955 -1
35827 35828 8956 -1
35829 35830 8956 -1
35831 35832 8957 -1
35833 35834 8957 -1
35835 35836 8958 -1
35837 35838 8958 -1
35839 35840 8959 -1
35841 35842 8959 -1
35843 35844 8960 -1
35845 35846 8960 -1
35847 35848 8961 -1
35849 35850 8961 -1
35851 35852 8962 -1
35853 35854 8962 -1
35855 35856 8963 -1
35857 35858 8963 -1
35859 35860 8964 -1
35861 35862 8964 -1
35863 35864 8965 -1
35865 35866 8965 -1
35867 35868 8966 -1
35869 35870 8966 -1
35871 35872 8967 -1
35873 35874 8967 -1
35875 35876 8968 -1
35877 35878 8968 -1
35879 35880 8969 -1
35881 35882 8969 -1
35883 35884 8970 -1
35885 35886 8970 -1
35887 35888 8971 -1
35889 35890 8971 -1
35891 35892 8972 -1
35893 35894 8972 -1
35895 35896 8973 -1
35897 35898 8973 -1
35899 35900 8974 -1
35901 35902 8974 -1
35903 35904 8975 -1
35905 35906 8975 -1
35907 35908 8976 -1
35909 35910 8976 -1
35911 35912 8977 -1
35913 35914 8977 -1
35915 35916 8978 -1
35917 35918 8978 -1
35919 35920 8979 -1
35921 35922 8979 -1
35923 35924 8980 -1
35925 35926 8980 -1
35927 35928 8981 -1
35929 35930 8981 -1
35931 35932 8982 -1
35933 35934 8982 -1
35935 35936 8983 -1
35937 35938 8983 -1
35939 35940 8984 -1
35941 35942 8984 -1
35943 35944 8985 -1
35945 35946 8985 -1
35947 35948 8986 -1
35949 35950 8986 -1
35951 35952 8987 -1
35953 35954 8987 -1
35955 35956 8988 -1
35957 35958 8988 -1
35959 35960 8989 -1
35961 35962 8989 -1
35963 35964 8990 -1
35965 35966 8990 -1
35967 35968 8991 -1
35969 35970 8991 -1
35971 35972 8992 -1
35973 35974 8992 -1
35975 35976 8993 -1
35977 35978 8993 -1
35979 35980 8994 -1
35981 35982 8994 -1
35983 35984 8995 -1
35985 35986 8995 -1
35987 35988 8996 -1
35989 35990 8996 -1
35991 35992 8997 -1
35993 35994 8997 -1
35995 35996 8998 -1
35997 35998 8998 -1
35999 36000 8999 -1
36001 36002 8999 -1
36003 36004 9000 -1
36005 36006 9000 -1
36007 36008 9001 -1
36009 36010 9001 -1
36011 36012 9002 -1
36013 36014 9002 -1
36015 36016 9003 -1
36017 36018 9003 -1
36019 36020 9004 -1
36021 36022 9004 -1
36023 36024 9005 -1
36025 36026 9005 -1
36027 36028 9006 -1
36029 36030 9006 -1
36031 36032 9007 -1
36033 36034 9007 -1
36035 36036 9008 -1
36037 36038 9008 -1
36039 36040 9009 -1
36041 36042 9009 -1
36043 36044 9010 -1
36045 36046 9010 -1
36047 36048 9011 -1
36049 36050 9011 -1
36051 36052 9012 -1
36053 36054 9012 -1
36055 36056 9013 -1
36057 36058 9013 -1
36059 36060 9014 -1
36061 36062 9014 -1
36063 36064 9015 -1
36065 36066 9015 -1
36067 36068 9016 -1
36069 36070 9016 -1
36071 36072 9017 -1
36073 36074 9017 -1
36075 36076 9018 -1
36077 36078 9018 -1
36079 36080 9019 -1
36081 36082 9019 -1
36083 36084 9020 -1
36085 36086 9020 -1
36087 36088 9021 -1
36089 36090 9021 -1
36091 36092 9022 -1
36093 36094 9022 -1
36095 36096 9023 -1
36097 36098 9023 -1
36099 36100 9024 -1
36101 36102 9024 -1
36103 36104 9025 -1
36105 36106 9025 -1
36107 36108 9026 -1
36109 36110 9026 -1
36111 36112 9027 -1
36113 36114 9027 -1
36115 36116 9028 -1
36117 36118 9028 -1
36119 36120 9029 -1
36121 36122 9029 -1
36123 36124 9030 -1
36125 36126 9030 -1
36127 36128 9031 -1
36129 36130 9031 -1
36131 36132 9032 -1
36133 36134 9032 -1
36135 36136 9033 -1
36137 36138 9033 -1
36139 36140 9034 -1
36141 36142 9034 -1
36143 36144 9035 -1
36145 36146 9035 -1
36147 36148 9036 -1
36149 36150 9036 -1
36151 36152 9037 -1
36153 36154 9037 -1
36155 36156 9038 -1
36157 36158 9038 -1
36159 36160 9039 -1
36161 36162 9039 -1
36163 36164 9040 -1
36165 36166 9040 -1
36167 36168 9041 -1
36169 36170 9041 -1
36171 36172 9042 -1
36173 36174 9042 -1
36175 36176 9043 -1
36177 36178 9043 -1
36179 36180 9044 -1
36181 36182 9044 -1
36183 36184 9045 -1
36185 36186 9045 -1
36187 36188 9046 -1
36189 36190 9046 -1
36191 36192 9047 -1
36193 36194 9047 -1
36195 36196 9048 -1
36197 36198 9048 -1
36199 36200 9049 -1
36201 36202 9049 -1
36203 36204 9050 -1
36205 36206 9050 -1
36207 36208 9051 -1
36209 36210 9051 -1
36211 36212 9052 -1
36213 36214 9052 -1
36215 36216 9053 -1
36217 36218 9053 -1
36219 36220 9054 -1
36221 36222 9054 -1
36223 36224 9055 -1
36225 36226 9055 -1
36227 36228 9056 -1
36229 36230 9056 -1
36231 36232 9057 -1
36233 36234 9057 -1
36235 36236 9058 -1
36237 36238 9058 -1
36239 36240 9059 -1
36241 36242 9059 -1
36243 36244 9060 -1
36245 36246 9060 -1
36247 36248 9061 -1
36249 36250 9061 -1
36251 36252 9062 -1
36253 36254 9062 -1
36255 36256 9063 -1
36257 36258 9063 -1
36259 36260 9064 -1
36261 36262 9064 -1
36263 36264 9065 -1
36265 36266 9065 -1
36267 36268 9066 -1
36269 36270 9066 -1
36271 36272 9067 -1
36273 36274 9067 -1
36275 36276 9068 -1
36277 36278 9068 -1
36279 36280 9069 -1
36281 36282 9069 -1
36283 36284 9070 -1
36285 36286 9070 -1
36287 36288 9071 -1
36289 36290 9071 -1
36291 36292 9072 -1
36293 36294 9072 -1
36295 36296 9073 -1
36297 36298 9073 -1
36299 36300 9074 -1
36301 36302 9074 -1
36303 36304 9075 -1
36305 36306 9075 -1
36307 36308 9076 -1
36309 36310 9076 -1
36311 36312 9077 -1
36313 36314 9077 -1
36315 36316 9078 -1
36317 36318 9078 -1
36319 36320 9079 -1
36321 36322 9079 -1
36323 36324 9080 -1
36325 36326 9080 -1
36327 36328 9081 -1
36329 36330 9081 -1
36331 36332 9082 -1
36333 36334 9082 -1
36335 36336 9083 -1
36337 36338 9083 -1
36339 36340 9084 -1
36341 36342 9084 -1
36343 36344 9085 -1
36345 36346 9085 -1
36347 36348 9086 -1
36349 36350 9086 -1
36351 36352 9087 -1
36353 36354 9087 -1
36355 36356 9088 -1
36357 36358 9088 -1
36359 36360 9089 -1
36361 36362 9089 -1
36363 36364 9090 -1
36365 36366 9090 -1
36367 36368 9091 -1
36369 36370 9091 -1
36371 36372 9092 -1
36373 36374 9092 -1
36375 36376 9093 -1
36377 36378 9093 -1
36379 36380 9094 -1
36381 36382 9094 -1
36383 36384 9095 -1
36385 36386 9095 -1
36387 36388 9096 -1
36389 36390 9096 -1
36391 36392 9097 -1
36393 36394 9097 -1
36395 36396 9098 -1
36397 36398 9098 -1
36399 36400 9099 -1
36401 36402 9099 -1
36403 36404 9100 -1
36405 36406 9100 -1
36407 36408 9101 -1
36409 36410 9101 -1
36411 36412 9102 -1
36413 36414 9102 -1
36415 36416 9103 -1
36417 36418 9103 -1
36419 36420 9104 -1
36421 36422 9104 -1
36423 36424 9105 -1
36425 36426 9105 -1
36427 36428 9106 -1
36429 36430 9106 -1
36431 36432 9107 -1
36433 36434 9107 -1
36435 36436 9108 -1
36437 36438 9108 -1
36439 36440 9109 -1
36441 36442 9109 -1
36443 36444 9110 -1
36445 36446 9110 -1
36447 36448 9111 -1
36449 36450 9111 -1
36451 36452 9112 -1
36453 36454 9112 -1
36455 36456 9113 -1
36457 36458 9113 -1
36459 36460 9114 -1
36461 36462 9114 -1
36463 36464 9115 -1
36465 36466 9115 -1
36467 36468 9116 -1
36469 36470 9116 -1
36471 36472 9117 -1
36473 36474 9117 -1
36475 36476 9118 -1
36477 36478 9118 -1
36479 36480 9119 -1
36481 36482 9119 -1
36483 36484 9120 -1
36485 36486 9120 -1
36487 36488 9121 -1
36489 36490 9121 -1
36491 36492 9122 -1
36493 36494 9122 -1
36495 36496 9123 -1
36497 36498 9123 -1
36499 36500 9124 -1
36501 36502 9124 -1
36503 36504 9125 -1
36505 36506 9125 -1
36507 36508 9126 -1
36509 36510 9126 -1
36511 36512 9127 -1
36513 36514 9127 -1
36515 36516 9128 -1
36517 36518 9128 -1
36519 36520 9129 -1
36521 36522 9129 -1
36523 36524 9130 -1
36525 36526 9130 -1
36527 36528 9131 -1
36529 36530 9131 -1
36531 36532 9132 -1
36533 36534 9132 -1
36535 36536 9133 -1
36537 36538 9133 -1
36539 36540 9134 -1
36541 36542 9134 -1
36543 36544 9135 -1
36545 36546 9135 -1
36547 36548 9136 -1
36549 36550 9136 -1
36551 36552 9137 -1
36553 36554 9137 -1
36555 36556 9138 -1
36557 36558 9138 -1
36559 36560 9139 -1
36561 36562 9139 -1
36563 36564 9140 -1
36565 36566 9140 -1
36567 36568 9141 -1
36569 36570 9141 -1
36571 36572 9142 -1
36573 36574 9142 -1
36575 36576 9143 -1
36577 36578 9143 -1
36579 36580 9144 -1
36581 36582 9144 -1
36583 36584 9145 -1
36585 36586 9145 -1
36587 36588 9146 -1
36589 36590 9146 -1
36591 36592 9147 -1
36593 36594 9147 -1
36595 36596 9148 -1
36597 36598 9148 -1
36599 36600 9149 -1
36601 36602 9149 -1
36603 36604 9150 -1
36605 36606 9150 -1
36607 36608 9151 -1
36609 36610 9151 -1
36611 36612 9152 -1
36613 36614 9152 -1
36615 36616 9153 -1
36617 36618 9153 -1
36619 36620 9154 -1
36621 36622 9154 -1
36623 36624 9155 -1
36625 36626 9155 -1
36627 36628 9156 -1
36629 36630 9156 -1
36631 36632 9157 -1
36633 36634 9157 -1
36635 36636 9158 -1
36637 36638 9158 -1
36639 36640 9159 -1
36641 36642 9159 -1
36643 36644 9160 -1
36645 36646 9160 -1
36647 36648 9161 -1
36649 36650 9161 -1
36651 36652 9162 -1
36653 36654 9162 -1
36655 36656 9163 -1
36657 36658 9163 -1
36659 36660 9164 -1
36661 36662 9164 -1
36663 36664 9165 -1
36665 36666 9165 -1
36667 36668 9166 -1
36669 36670 9166 -1
36671 36672 9167 -1
36673 36674 9167 -1
36675 36676 9168 -1
36677 36678 9168 -1
36679 36680 9169 -1
36681 36682 9169 -1
36683 36684 9170 -1
36685 36686 9170 -1
36687 36688 9171 -1
36689 36690 9171 -1
36691 36692 9172 -1
36693 36694 9172 -1
36695 36696 9173 -1
36697 36698 9173 -1
36699 36700 9174 -1
36701 36702 9174 -1
36703 36704 9175 -1
36705 36706 9175 -1
36707 36708 9176 -1
36709 36710 9176 -1
36711 36712 9177 -1
36713 36714 9177 -1
36715 36716 9178 -1
36717 36718 9178 -1
36719 36720 9179 -1
36721 36722 9179 -1
36723 36724 9180 -1
36725 36726 9180 -1
36727 36728 9181 -1
36729 36730 9181 -1
36731 36732 9182 -1
36733 36734 9182 -1
36735 36736 9183 -1
36737 36738 9183 -1
36739 36740 9184 -1
36741 36742 9184 -1
36743 36744 9185 -1
36745 36746 9185 -1
36747 36748 9186 -1
36749 36750 9186 -1
36751 36752 9187 -1
36753 36754 9187 -1
36755 36756 9188 -1
36757 36758 9188 -1
36759 36760 9189 -1
36761 36762 9189 -1
36763 36764 9190 -1
36765 36766 9190 -1
36767 36768 9191 -1
36769 36770 9191 -1
36771 36772 9192 -1
36773 36774 9192 -1
36775 36776 9193 -1
36777 36778 9193 -1
36779 36780 9194 -1
36781 36782 9194 -1
36783 36784 9195 -1
36785 36786 9195 -1
36787 36788 9196 -1
36789 36790 9196 -1
36791 36792 9197 -1
36793 36794 9197 -1
36795 36796 9198 -1
36797 36798 9198 -1
36799 36800 9199 -1
36801 36802 9199 -1
36803 36804 9200 -1
36805 36806 9200 -1
36807 36808 9201 -1
36809 36810 9201 -1
36811 36812 9202 -1
36813 36814 9202 -1
36815 36816 9203 -1
36817 36818 9203 -1
36819 36820 9204 -1
36821 36822 9204 -1
36823 36824 9205 -1
36825 36826 9205 -1
36827 36828 9206 -1
36829 36830 9206 -1
36831 36832 9207 -1
36833 36834 9207 -1
36835 36836 9208 -1
36837 36838 9208 -1
36839 36840 9209 -1
36841 36842 9209 -1
36843 36844 9210 -1
36845 36846 9210 -1
36847 36848 9211 -1
36849 36850 9211 -1
36851 36852 9212 -1
36853 36854 9212 -1
36855 36856 9213 -1
36857 36858 9213 -1
36859 36860 9214 -1
36861 36862 9214 -1
36863 36864 9215 -1
36865 36866 9215 -1
36867 36868 9216 -1
36869 36870 9216 -1
36871 36872 9217 -1
36873 36874 9217 -1
36875 36876 9218 -1
36877 36878 9218 -1
36879 36880 9219 -1
36881 36882 9219 -1
36883 36884 9220 -1
36885 36886 9220 -1
36887 36888 9221 -1
36889 36890 9221 -1
36891 36892 9222 -1
36893 36894 9222 -1
36895 36896 9223 -1
36897 36898 9223 -1
36899 36900 9224 -1
36901 36902 9224 -1
36903 36904 9225 -1
36905 36906 9225 -1
36907 36908 9226 -1
36909 36910 9226 -1
36911 36912 9227 -1
36913 36914 9227 -1
36915 36916 9228 -1
36917 36918 9228 -1
36919 36920 9229 -1
36921 36922 9229 -1
36923 36924 9230 -1
36925 36926 9230 -1
36927 36928 9231 -1
36929 36930 9231 -1
36931 36932 9232 -1
36933 36934 9232 -1
36935 36936 9233 -1
36937 36938 9233 -1
36939 36940 9234 -1
36941 36942 9234 -1
36943 36944 9235 -1
36945 36946 9235 -1
36947 36948 9236 -1
36949 36950 9236 -1
36951 36952 9237 -1
36953 36954 9237 -1
36955 36956 9238 -1
36957 36958 9238 -1
36959 36960 9239 -1
36961 36962 9239 -1
36963 36964 9240 -1
36965 36966 9240 -1
36967 36968 9241 -1
36969 36970 9241 -1
36971 36972 9242 -1
36973 36974 9242 -1
36975 36976 9243 -1
36977 36978 9243 -1
36979 36980 9244 -1
36981 36982 9244 -1
36983 36984 9245 -1
36985 36986 9245 -1
36987 36988 9246 -1
36989 36990 9246 -1
36991 36992 9247 -1
36993 36994 9247 -1
36995 36996 9248 -1
36997 36998 9248 -1
36999 37000 9249 -1
37001 37002 9249 -1
37003 37004 9250 -1
