100000
1 2 -1
38595 38596 9648 -1
38597 38598 9648 -1
38599 38600 9649 -1
38601 38602 9649 -1
38603 38604 9650 -1
38605 38606 9650 -1
38607 38608 9651 -1
38609 38610 9651 -1
38611 38612 9652 -1
38613 38614 9652 -1
38615 38616 9653 -1
38617 38618 9653 -1
38619 38620 9654 -1
38621 38622 9654 -1
38623 38624 9655 -1
38625 38626 9655 -1
38627 38628 9656 -1
38629 38630 9656 -1
38631 38632 9657 -1
38633 38634 9657 -1
38635 38636 9658 -1
38637 38638 9658 -1
38639 38640 9659 -1
38641 38642 9659 -1
38643 38644 9660 -1
38645 38646 9660 -1
38647 38648 9661 -1
38649 38650 9661 -1
38651 38652 9662 -1
38653 38654 9662 -1
38655 38656 9663 -1
38657 38658 9663 -1
38659 38660 9664 -1
38661 38662 9664 -1
38663 38664 9665 -1
38665 38666 9665 -1
38667 38668 9666 -1
38669 38670 9666 -1
38671 38672 9667 -1
38673 38674 9667 -1
38675 38676 9668 -1
38677 38678 9668 -1
38679 38680 9669 -1
38681 38682 9669 -1
38683 38684 9670 -1
38685 38686 9670 -1
38687 38688 9671 -1
38689 38690 9671 -1
38691 38692 9672 -1
38693 38694 9672 -1
38695 38696 9673 -1
38697 38698 9673 -1
38699 38700 9674 -1
38701 38702 9674 -1
38703 38704 9675 -1
38705 38706 9675 -1
38707 38708 9676 -1
38709 38710 9676 -1
38711 38712 9677 -1
38713 38714 9677 -1
38715 38716 9678 -1
38717 38718 9678 -1
38719 38720 9679 -1
38721 38722 9679 -1
38723 38724 9680 -1
38725 38726 9680 -1
38727 38728 9681 -1
38729 38730 9681 -1
38731 38732 9682 -1
38733 38734 9682 -1
38735 38736 9683 -1
38737 38738 9683 -1
38739 38740 9684 -1
38741 38742 9684 -1
38743 38744 9685 -1
38745 38746 9685 -1
38747 38748 9686 -1
38749 38750 9686 -1
38751 38752 9687 -1
38753 38754 9687 -1
38755 38756 9688 -1
38757 38758 9688 -1
38759 38760 9689 -1
38761 38762 9689 -1
38763 38764 9690 -1
38765 38766 9690 -1
38767 38768 9691 -1
38769 38770 9691 -1
38771 38772 9692 -1
38773 38774 9692 -1
38775 38776 9693 -1
38777 38778 9693 -1
38779 38780 9694 -1
38781 38782 9694 -1
38783 38784 9695 -1
38785 38786 9695 -1
38787 38788 9696 -1
38789 38790 9696 -1
38791 38792 9697 -1
38793 38794 9697 -1
38795 38796 9698 -1
38797 38798 9698 -1
38799 38800 9699 -1
38801 38802 9699 -1
38803 38804 9700 -1
38805 38806 9700 -1
38807 38808 9701 -1
38809 38810 9701 -1
38811 38812 9702 -1
38813 38814 9702 -1
38815 38816 9703 -1
38817 38818 9703 -1
38819 38820 9704 -1
38821 38822 9704 -1
38823 38824 9705 -1
38825 38826 9705 -1
38827 38828 9706 -1
38829 38830 9706 -1
38831 38832 9707 -1
38833 38834 9707 -1
38835 38836 9708 -1
38837 38838 9708 -1
38839 38840 9709 -1
38841 38842 9709 -1
38843 38844 9710 -1
38845 38846 9710 -1
38847 38848 9711 -1
38849 38850 9711 -1
38851 38852 9712 -1
38853 38854 9712 -1
38855 38856 9713 -1
38857 38858 9713 -1
38859 38860 9714 -1
38861 38862 9714 -1
38863 38864 9715 -1
38865 38866 9715 -1
38867 38868 9716 -1
38869 38870 9716 -1
38871 38872 9717 -1
38873 38874 9717 -1
38875 38876 9718 -1
38877 38878 9718 -1
38879 38880 9719 -1
38881 38882 9719 -1
38883 38884 9720 -1
38885 38886 9720 -1
38887 38888 9721 -1
38889 38890 9721 -1
38891 38892 9722 -1
38893 38894 9722 -1
38895 38896 9723 -1
38897 38898 9723 -1
38899 38900 9724 -1
38901 38902 9724 -1
38903 38904 9725 -1
38905 38906 9725 -1
38907 38908 9726 -1
38909 38910 9726 -1
38911 38912 9727 -1
38913 38914 9727 -1
38915 38916 9728 -1
38917 38918 9728 -1
38919 38920 9729 -1
38921 38922 9729 -1
38923 38924 9730 -1
38925 38926 9730 -1
38927 38928 9731 -1
38929 38930 9731 -1
38931 38932 9732 -1
38933 38934 9732 -1
38935 38936 9733 -1
38937 38938 9733 -1
38939 38940 9734 -1
38941 38942 9734 -1
38943 38944 9735 -1
38945 38946 9735 -1
38947 38948 9736 -1
38949 38950 9736 -1
38951 38952 9737 -1
38953 38954 9737 -1
38955 38956 9738 -1
38957 38958 9738 -1
38959 38960 9739 -1
38961 38962 9739 -1
38963 38964 9740 -1
38965 38966 9740 -1
38967 38968 9741 -1
38969 38970 9741 -1
38971 38972 9742 -1
38973 38974 9742 -1
38975 38976 9743 -1
38977 38978 9743 -1
38979 38980 9744 -1
38981 38982 9744 -1
38983 38984 9745 -1
38985 38986 9745 -1
38987 38988 9746 -1
38989 38990 9746 -1
38991 38992 9747 -1
38993 38994 9747 -1
38995 38996 9748 -1
38997 38998 9748 -1
38999 39000 9749 -1
39001 39002 9749 -1
39003 39004 9750 -1
39005 39006 9750 -1
39007 39008 9751 -1
39009 39010 9751 -1
39011 39012 9752 -1
39013 39014 9752 -1
39015 39016 9753 -1
39017 39018 9753 -1
39019 39020 9754 -1
39021 39022 9754 -1
39023 39024 9755 -1
39025 39026 9755 -1
39027 39028 9756 -1
39029 39030 9756 -1
39031 39032 9757 -1
39033 39034 9757 -1
39035 39036 9758 -1
39037 39038 9758 -1
39039 39040 9759 -1
39041 39042 9759 -1
39043 39044 9760 -1
39045 39046 9760 -1
39047 39048 9761 -1
39049 39050 9761 -1
39051 39052 9762 -1
39053 39054 9762 -1
39055 39056 9763 -1
39057 39058 9763 -1
39059 39060 9764 -1
39061 39062 9764 -1
39063 39064 9765 -1
39065 39066 9765 -1
39067 39068 9766 -1
39069 39070 9766 -1
39071 39072 9767 -1
39073 39074 9767 -1
39075 39076 9768 -1
39077 39078 9768 -1
39079 39080 9769 -1
39081 39082 9769 -1
39083 39084 9770 -1
39085 39086 9770 -1
39087 39088 9771 -1
39089 39090 9771 -1
39091 39092 9772 -1
39093 39094 9772 -1
39095 39096 9773 -1
39097 39098 9773 -1
39099 39100 9774 -1
39101 39102 9774 -1
39103 39104 9775 -1
39105 39106 9775 -1
39107 39108 9776 -1
39109 39110 9776 -1
39111 39112 9777 -1
39113 39114 9777 -1
39115 39116 9778 -1
39117 39118 9778 -1
39119 39120 9779 -1
39121 39122 9779 -1
39123 39124 9780 -1
39125 39126 9780 -1
39127 39128 9781 -1
39129 39130 9781 -1
39131 39132 9782 -1
39133 39134 9782 -1
39135 39136 9783 -1
39137 39138 9783 -1
39139 39140 9784 -1
39141 39142 9784 -1
39143 39144 9785 -1
39145 39146 9785 -1
39147 39148 9786 -1
39149 39150 9786 -1
39151 39152 9787 -1
39153 39154 9787 -1
39155 39156 9788 -1
39157 39158 9788 -1
39159 39160 9789 -1
39161 39162 9789 -1
39163 39164 9790 -1
39165 39166 9790 -1
39167 39168 9791 -1
39169 39170 9791 -1
39171 39172 9792 -1
39173 39174 9792 -1
39175 39176 9793 -1
39177 39178 9793 -1
39179 39180 9794 -1
39181 39182 9794 -1
39183 39184 9795 -1
39185 39186 9795 -1
39187 39188 9796 -1
39189 39190 9796 -1
39191 39192 9797 -1
39193 39194 9797 -1
39195 39196 9798 -1
39197 39198 9798 -1
39199 39200 9799 -1
39201 39202 9799 -1
39203 39204 9800 -1
39205 39206 9800 -1
39207 39208 9801 -1
39209 39210 9801 -1
39211 39212 9802 -1
39213 39214 9802 -1
39215 39216 9803 -1
39217 39218 9803 -1
39219 39220 9804 -1
39221 39222 9804 -1
39223 39224 9805 -1
39225 39226 9805 -1
39227 39228 9806 -1
39229 39230 9806 -1
39231 39232 9807 -1
39233 39234 9807 -1
39235 39236 9808 -1
39237 39238 9808 -1
39239 39240 9809 -1
39241 39242 9809 -1
39243 39244 9810 -1
39245 39246 9810 -1
39247 39248 9811 -1
39249 39250 9811 -1
39251 39252 9812 -1
39253 39254 9812 -1
39255 39256 9813 -1
39257 39258 9813 -1
39259 39260 9814 -1
39261 39262 9814 -1
39263 39264 9815 -1
39265 39266 9815 -1
39267 39268 9816 -1
39269 39270 9816 -1
39271 39272 9817 -1
39273 39274 9817 -1
39275 39276 9818 -1
39277 39278 9818 -1
39279 39280 9819 -1
39281 39282 9819 -1
39283 39284 9820 -1
39285 39286 9820 -1
39287 39288 9821 -1
39289 39290 9821 -1
39291 39292 9822 -1
39293 39294 9822 -1
39295 39296 9823 -1
39297 39298 9823 -1
39299 39300 9824 -1
39301 39302 9824 -1
39303 39304 9825 -1
39305 39306 9825 -1
39307 39308 9826 -1
39309 39310 9826 -1
39311 39312 9827 -1
39313 39314 9827 -1
39315 39316 9828 -1
39317 39318 9828 -1
39319 39320 9829 -1
39321 39322 9829 -1
39323 39324 9830 -1
39325 39326 9830 -1
39327 39328 9831 -1
39329 39330 9831 -1
39331 39332 9832 -1
39333 39334 9832 -1
39335 39336 9833 -1
39337 39338 9833 -1
39339 39340 9834 -1
39341 39342 9834 -1
39343 39344 9835 -1
39345 39346 9835 -1
39347 39348 9836 -1
39349 39350 9836 -1
39351 39352 9837 -1
39353 39354 9837 -1
39355 39356 9838 -1
39357 39358 9838 -1
39359 39360 9839 -1
39361 39362 9839 -1
39363 39364 9840 -1
39365 39366 9840 -1
39367 39368 9841 -1
39369 39370 9841 -1
39371 39372 9842 -1
39373 39374 9842 -1
39375 39376 9843 -1
39377 39378 9843 -1
39379 39380 9844 -1
39381 39382 9844 -1
39383 39384 9845 -1
39385 39386 9845 -1
39387 39388 9846 -1
39389 39390 9846 -1
39391 39392 9847 -1
39393 39394 9847 -1
39395 39396 9848 -1
39397 39398 9848 -1
39399 39400 9849 -1
39401 39402 9849 -1
39403 39404 9850 -1
39405 39406 9850 -1
39407 39408 9851 -1
39409 39410 9851 -1
39411 39412 9852 -1
39413 39414 9852 -1
39415 39416 9853 -1
39417 39418 9853 -1
39419 39420 9854 -1
39421 39422 9854 -1
39423 39424 9855 -1
39425 39426 9855 -1
39427 39428 9856 -1
39429 39430 9856 -1
39431 39432 9857 -1
39433 39434 9857 -1
39435 39436 9858 -1
39437 39438 9858 -1
39439 39440 9859 -1
39441 39442 9859 -1
39443 39444 9860 -1
39445 39446 9860 -1
39447 39448 9861 -1
39449 39450 9861 -1
39451 39452 9862 -1
39453 39454 9862 -1
39455 39456 9863 -1
39457 39458 9863 -1
39459 39460 9864 -1
39461 39462 9864 -1
39463 39464 9865 -1
39465 39466 9865 -1
39467 39468 9866 -1
39469 39470 9866 -1
39471 39472 9867 -1
39473 39474 9867 -1
39475 39476 9868 -1
39477 39478 9868 -1
39479 39480 9869 -1
39481 39482 9869 -1
39483 39484 9870 -1
39485 39486 9870 -1
39487 39488 9871 -1
39489 39490 9871 -1
39491 39492 9872 -1
39493 39494 9872 -1
39495 39496 9873 -1
39497 39498 9873 -1
39499 39500 9874 -1
39501 39502 9874 -1
39503 39504 9875 -1
39505 39506 9875 -1
39507 39508 9876 -1
39509 39510 9876 -1
39511 39512 9877 -1
39513 39514 9877 -1
39515 39516 9878 -1
39517 39518 9878 -1
39519 39520 9879 -1
39521 39522 9879 -1
39523 39524 9880 -1
39525 39526 9880 -1
39527 39528 9881 -1
39529 39530 9881 -1
39531 39532 9882 -1
39533 39534 9882 -1
39535 39536 9883 -1
39537 39538 9883 -1
39539 39540 9884 -1
39541 39542 9884 -1
39543 39544 9885 -1
39545 39546 9885 -1
39547 39548 9886 -1
39549 39550 9886 -1
39551 39552 9887 -1
39553 39554 9887 -1
39555 39556 9888 -1
39557 39558 9888 -1
39559 39560 9889 -1
39561 39562 9889 -1
39563 39564 9890 -1
39565 39566 9890 -1
39567 39568 9891 -1
39569 39570 9891 -1
39571 39572 9892 -1
39573 39574 9892 -1
39575 39576 9893 -1
39577 39578 9893 -1
39579 39580 9894 -1
39581 39582 9894 -1
39583 39584 9895 -1
39585 39586 9895 -1
39587 39588 9896 -1
39589 39590 9896 -1
39591 39592 9897 -1
39593 39594 9897 -1
39595 39596 9898 -1
39597 39598 9898 -1
39599 39600 9899 -1
39601 39602 9899 -1
39603 39604 9900 -1
39605 39606 9900 -1
39607 39608 9901 -1
39609 39610 9901 -1
39611 39612 9902 -1
39613 39614 9902 -1
39615 39616 9903 -1
39617 39618 9903 -1
39619 39620 9904 -1
39621 39622 9904 -1
39623 39624 9905 -1
39625 39626 9905 -1
39627 39628 9906 -1
39629 39630 9906 -1
39631 39632 9907 -1
39633 39634 9907 -1
39635 39636 9908 -1
39637 39638 9908 -1
39639 39640 9909 -1
39641 39642 9909 -1
39643 39644 9910 -1
39645 39646 9910 -1
39647 39648 9911 -1
39649 39650 9911 -1
39651 39652 9912 -1
39653 39654 9912 -1
39655 39656 9913 -1
39657 39658 9913 -1
39659 39660 9914 -1
39661 39662 9914 -1
39663 39664 9915 -1
39665 39666 9915 -1
39667 39668 9916 -1
39669 39670 9916 -1
39671 39672 9917 -1
39673 39674 9917 -1
39675 39676 9918 -1
39677 39678 9918 -1
39679 39680 9919 -1
39681 39682 9919 -1
39683 39684 9920 -1
39685 39686 9920 -1
39687 39688 9921 -1
39689 39690 9921 -1
39691 39692 9922 -1
39693 39694 9922 -1
39695 39696 9923 -1
39697 39698 9923 -1
39699 39700 9924 -1
39701 39702 9924 -1
39703 39704 9925 -1
39705 39706 9925 -1
39707 39708 9926 -1
39709 39710 9926 -1
39711 39712 9927 -1
39713 39714 9927 -1
39715 39716 9928 -1
39717 39718 9928 -1
39719 39720 9929 -1
39721 39722 9929 -1
39723 39724 9930 -1
39725 39726 9930 -1
39727 39728 9931 -1
39729 39730 9931 -1
39731 39732 9932 -1
39733 39734 9932 -1
39735 39736 9933 -1
39737 39738 9933 -1
39739 39740 9934 -1
39741 39742 9934 -1
39743 39744 9935 -1
39745 39746 9935 -1
39747 39748 9936 -1
39749 39750 9936 -1
39751 39752 9937 -1
39753 39754 9937 -1
39755 39756 9938 -1
39757 39758 9938 -1
39759 39760 9939 -1
39761 39762 9939 -1
39763 39764 9940 -1
39765 39766 9940 -1
39767 39768 9941 -1
39769 39770 9941 -1
39771 39772 9942 -1
39773 39774 9942 -1
39775 39776 9943 -1
39777 39778 9943 -1
39779 39780 9944 -1
39781 39782 9944 -1
39783 39784 9945 -1
39785 39786 9945 -1
39787 39788 9946 -1
39789 39790 9946 -1
39791 39792 9947 -1
39793 39794 9947 -1
39795 39796 9948 -1
39797 39798 9948 -1
39799 39800 9949 -1
39801 39802 9949 -1
39803 39804 9950 -1
39805 39806 9950 -1
39807 39808 9951 -1
39809 39810 9951 -1
39811 39812 9952 -1
39813 39814 9952 -1
39815 39816 9953 -1
39817 39818 9953 -1
39819 39820 9954 -1
39821 39822 9954 -1
39823 39824 9955 -1
39825 39826 9955 -1
39827 39828 9956 -1
39829 39830 9956 -1
39831 39832 9957 -1
39833 39834 9957 -1
39835 39836 9958 -1
39837 39838 9958 -1
39839 39840 9959 -1
39841 39842 9959 -1
39843 39844 9960 -1
39845 39846 9960 -1
39847 39848 9961 -1
39849 39850 9961 -1
39851 39852 9962 -1
39853 39854 9962 -1
39855 39856 9963 -1
39857 39858 9963 -1
39859 39860 9964 -1
39861 39862 9964 -1
39863 39864 9965 -1
39865 39866 9965 -1
39867 39868 9966 -1
39869 39870 9966 -1
39871 39872 9967 -1
39873 39874 9967 -1
39875 39876 9968 -1
39877 39878 9968 -1
39879 39880 9969 -1
39881 39882 9969 -1
39883 39884 9970 -1
39885 39886 9970 -1
39887 39888 9971 -1
39889 39890 9971 -1
39891 39892 9972 -1
39893 39894 9972 -1
39895 39896 9973 -1
39897 39898 9973 -1
39899 39900 9974 -1
39901 39902 9974 -1
39903 39904 9975 -1
39905 39906 9975 -1
39907 39908 9976 -1
39909 39910 9976 -1
39911 39912 9977 -1
39913 39914 9977 -1
39915 39916 9978 -1
39917 39918 9978 -1
39919 39920 9979 -1
39921 39922 9979 -1
39923 39924 9980 -1
39925 39926 9980 -1
39927 39928 9981 -1
39929 39930 9981 -1
39931 39932 9982 -1
39933 39934 9982 -1
39935 39936 9983 -1
39937 39938 9983 -1
39939 39940 9984 -1
39941 39942 9984 -1
39943 39944 9985 -1
39945 39946 9985 -1
39947 39948 9986 -1
39949 39950 9986 -1
39951 39952 9987 -1
39953 39954 9987 -1
39955 39956 9988 -1
39957 39958 9988 -1
39959 39960 9989 -1
39961 39962 9989 -1
39963 39964 9990 -1
39965 39966 9990 -1
39967 39968 9991 -1
39969 39970 9991 -1
39971 39972 9992 -1
39973 39974 9992 -1
39975 39976 9993 -1
39977 39978 9993 -1
39979 39980 9994 -1
39981 39982 9994 -1
39983 39984 9995 -1
39985 39986 9995 -1
39987 39988 9996 -1
39989 39990 9996 -1
39991 39992 9997 -1
39993 39994 9997 -1
39995 39996 9998 -1
39997 39998 9998 -1
39999 40000 9999 -1
40001 40002 9999 -1
40003 40004 10000 -1
40005 40006 10000 -1
40007 40008 10001 -1
40009 40010 10001 -1
40011 40012 10002 -1
40013 40014 10002 -1
40015 40016 10003 -1
40017 40018 10003 -1
40019 40020 10004 -1
40021 40022 10004 -1
40023 40024 10005 -1
40025 40026 10005 -1
40027 40028 10006 -1
40029 40030 10006 -1
40031 40032 10007 -1
40033 40034 10007 -1
40035 40036 10008 -1
40037 40038 10008 -1
40039 40040 10009 -1
40041 40042 10009 -1
40043 40044 10010 -1
40045 40046 10010 -1
40047 40048 10011 -1
40049 40050 10011 -1
40051 40052 10012 -1
40053 40054 10012 -1
40055 40056 10013 -1
40057 40058 10013 -1
40059 40060 10014 -1
40061 40062 10014 -1
40063 40064 10015 -1
40065 40066 10015 -1
40067 40068 10016 -1
40069 40070 10016 -1
40071 40072 10017 -1
40073 40074 10017 -1
40075 40076 10018 -1
40077 40078 10018 -1
40079 40080 10019 -1
40081 40082 10019 -1
40083 40084 10020 -1
40085 40086 10020 -1
40087 40088 10021 -1
40089 40090 10021 -1
40091 40092 10022 -1
40093 40094 10022 -1
40095 40096 10023 -1
40097 40098 10023 -1
40099 40100 10024 -1
40101 40102 10024 -1
40103 40104 10025 -1
40105 40106 10025 -1
40107 40108 10026 -1
40109 40110 10026 -1
40111 40112 10027 -1
40113 40114 10027 -1
40115 40116 10028 -1
40117 40118 10028 -1
40119 40120 10029 -1
40121 40122 10029 -1
40123 40124 10030 -1
40125 40126 10030 -1
40127 40128 10031 -1
40129 40130 10031 -1
40131 40132 10032 -1
40133 40134 10032 -1
40135 40136 10033 -1
40137 40138 10033 -1
40139 40140 10034 -1
40141 40142 10034 -1
40143 40144 10035 -1
40145 40146 10035 -1
40147 40148 10036 -1
40149 40150 10036 -1
40151 40152 10037 -1
40153 40154 10037 -1
40155 40156 10038 -1
40157 40158 10038 -1
40159 40160 10039 -1
40161 40162 10039 -1
40163 40164 10040 -1
40165 40166 10040 -1
40167 40168 10041 -1
40169 40170 10041 -1
40171 40172 10042 -1
40173 40174 10042 -1
40175 40176 10043 -1
40177 40178 10043 -1
40179 40180 10044 -1
40181 40182 10044 -1
40183 40184 10045 -1
40185 40186 10045 -1
40187 40188 10046 -1
40189 40190 10046 -1
40191 40192 10047 -1
40193 40194 10047 -1
40195 40196 10048 -1
40197 40198 10048 -1
40199 40200 10049 -1
40201 40202 10049 -1
40203 40204 10050 -1
40205 40206 10050 -1
40207 40208 10051 -1
40209 40210 10051 -1
40211 40212 10052 -1
40213 40214 10052 -1
40215 40216 10053 -1
40217 40218 10053 -1
40219 40220 10054 -1
40221 40222 10054 -1
40223 40224 10055 -1
40225 40226 10055 -1
40227 40228 10056 -1
40229 40230 10056 -1
40231 40232 10057 -1
40233 40234 10057 -1
40235 40236 10058 -1
40237 40238 10058 -1
40239 40240 10059 -1
40241 40242 10059 -1
40243 40244 10060 -1
40245 40246 10060 -1
40247 40248 10061 -1
40249 40250 10061 -1
40251 40252 10062 -1
40253 40254 10062 -1
40255 40256 10063 -1
40257 40258 10063 -1
40259 40260 10064 -1
40261 40262 10064 -1
40263 40264 10065 -1
40265 40266 10065 -1
40267 40268 10066 -1
40269 40270 10066 -1
40271 40272 10067 -1
40273 40274 10067 -1
40275 40276 10068 -1
40277 40278 10068 -1
40279 40280 10069 -1
40281 40282 10069 -1
40283 40284 10070 -1
40285 40286 10070 -1
40287 40288 10071 -1
40289 40290 10071 -1
40291 40292 10072 -1
40293 40294 10072 -1
40295 40296 10073 -1
40297 40298 10073 -1
40299 40300 10074 -1
40301 40302 10074 -1
40303 40304 10075 -1
40305 40306 10075 -1
40307 40308 10076 -1
40309 40310 10076 -1
40311 40312 10077 -1
40313 40314 10077 -1
40315 40316 10078 -1
40317 40318 10078 -1
40319 40320 10079 -1
40321 40322 10079 -1
40323 40324 10080 -1
40325 40326 10080 -1
40327 40328 10081 -1
40329 40330 10081 -1
40331 40332 10082 -1
40333 40334 10082 -1
40335 40336 10083 -1
40337 40338 10083 -1
40339 40340 10084 -1
40341 40342 10084 -1
40343 40344 10085 -1
40345 40346 10085 -1
40347 40348 10086 -1
40349 40350 10086 -1
40351 40352 10087 -1
40353 40354 10087 -1
40355 40356 10088 -1
40357 40358 10088 -1
40359 40360 10089 -1
40361 40362 10089 -1
40363 40364 10090 -1
40365 40366 10090 -1
40367 40368 10091 -1
40369 40370 10091 -1
40371 40372 10092 -1
40373 40374 10092 -1
40375 40376 10093 -1
40377 40378 10093 -1
40379 40380 10094 -1
40381 40382 10094 -1
40383 40384 10095 -1
40385 40386 10095 -1
40387 40388 10096 -1
40389 40390 10096 -1
40391 40392 10097 -1
40393 40394 10097 -1
40395 40396 10098 -1
40397 40398 10098 -1
40399 40400 10099 -1
40401 40402 10099 -1
40403 40404 10100 -1
40405 40406 10100 -1
40407 40408 10101 -1
40409 40410 10101 -1
40411 40412 10102 -1
40413 40414 10102 -1
40415 40416 10103 -1
40417 40418 10103 -1
40419 40420 10104 -1
40421 40422 10104 -1
40423 40424 10105 -1
40425 40426 10105 -1
40427 40428 10106 -1
40429 40430 10106 -1
40431 40432 10107 -1
40433 40434 10107 -1
40435 40436 10108 -1
40437 40438 10108 -1
40439 40440 10109 -1
40441 40442 10109 -1
40443 40444 10110 -1
40445 40446 10110 -1
40447 40448 10111 -1
40449 40450 10111 -1
40451 40452 10112 -1
40453 40454 10112 -1
40455 40456 10113 -1
40457 40458 10113 -1
40459 40460 10114 -1
40461 40462 10114 -1
40463 40464 10115 -1
40465 40466 10115 -1
40467 40468 10116 -1
40469 40470 10116 -1
40471 40472 10117 -1
40473 40474 10117 -1
40475 40476 10118 -1
40477 40478 10118 -1
40479 40480 10119 -1
40481 40482 10119 -1
40483 40484 10120 -1
40485 40486 10120 -1
40487 40488 10121 -1
40489 40490 10121 -1
40491 40492 10122 -1
40493 40494 10122 -1
40495 40496 10123 -1
40497 40498 10123 -1
40499 40500 10124 -1
40501 40502 10124 -1
40503 40504 10125 -1
40505 40506 10125 -1
40507 40508 10126 -1
40509 40510 10126 -1
40511 40512 10127 -1
40513 40514 10127 -1
40515 40516 10128 -1
40517 40518 10128 -1
40519 40520 10129 -1
40521 40522 10129 -1
40523 40524 10130 -1
40525 40526 10130 -1
40527 40528 10131 -1
40529 40530 10131 -1
40531 40532 10132 -1
40533 40534 10132 -1
40535 40536 10133 -1
40537 40538 10133 -1
40539 40540 10134 -1
40541 40542 10134 -1
40543 40544 10135 -1
40545 40546 10135 -1
40547 40548 10136 -1
40549 40550 10136 -1
40551 40552 10137 -1
40553 40554 10137 -1
40555 40556 10138 -1
40557 40558 10138 -1
40559 40560 10139 -1
40561 40562 10139 -1
40563 40564 10140 -1
40565 40566 10140 -1
40567 40568 10141 -1
40569 40570 10141 -1
40571 40572 10142 -1
40573 40574 10142 -1
40575 40576 10143 -1
40577 40578 10143 -1
40579 40580 10144 -1
40581 40582 10144 -1
40583 40584 10145 -1
40585 40586 10145 -1
40587 40588 10146 -1
40589 40590 10146 -1
40591 40592 10147 -1
40593 40594 10147 -1
40595 40596 10148 -1
40597 40598 10148 -1
40599 40600 10149 -1
40601 40602 10149 -1
40603 40604 10150 -1
40605 40606 10150 -1
40607 40608 10151 -1
40609 40610 10151 -1
40611 40612 10152 -1
40613 40614 10152 -1
40615 40616 10153 -1
40617 40618 10153 -1
40619 40620 10154 -1
40621 40622 10154 -1
40623 40624 10155 -1
40625 40626 10155 -1
40627 40628 10156 -1
40629 40630 10156 -1
40631 40632 10157 -1
40633 40634 10157 -1
40635 40636 10158 -1
40637 40638 10158 -1
40639 40640 10159 -1
40641 40642 10159 -1
40643 40644 10160 -1
40645 40646 10160 -1
40647 40648 10161 -1
40649 40650 10161 -1
40651 40652 10162 -1
40653 40654 10162 -1
40655 40656 10163 -1
40657 40658 10163 -1
40659 40660 10164 -1
40661 40662 10164 -1
40663 40664 10165 -1
40665 40666 10165 -1
40667 40668 10166 -1
40669 40670 10166 -1
40671 40672 10167 -1
40673 40674 10167 -1
40675 40676 10168 -1
40677 40678 10168 -1
40679 40680 10169 -1
40681 40682 10169 -1
40683 40684 10170 -1
40685 40686 10170 -1
40687 40688 10171 -1
40689 40690 10171 -1
40691 40692 10172 -1
40693 40694 10172 -1
40695 40696 10173 -1
40697 40698 10173 -1
40699 40700 10174 -1
40701 40702 10174 -1
40703 40704 10175 -1
40705 40706 10175 -1
40707 40708 10176 -1
40709 40710 10176 -1
40711 40712 10177 -1
40713 40714 10177 -1
40715 40716 10178 -1
40717 40718 10178 -1
40719 40720 10179 -1
40721 40722 10179 -1
40723 40724 10180 -1
40725 40726 10180 -1
40727 40728 10181 -1
40729 40730 10181 -1
40731 40732 10182 -1
40733 40734 10182 -1
40735 40736 10183 -1
40737 40738 10183 -1
40739 40740 10184 -1
40741 40742 10184 -1
40743 40744 10185 -1
40745 40746 10185 -1
40747 40748 10186 -1
40749 40750 10186 -1
40751 40752 10187 -1
40753 40754 10187 -1
40755 40756 10188 -1
40757 40758 10188 -1
40759 40760 10189 -1
40761 40762 10189 -1
40763 40764 10190 -1
40765 40766 10190 -1
40767 40768 10191 -1
40769 40770 10191 -1
40771 40772 10192 -1
40773 40774 10192 -1
40775 40776 10193 -1
40777 40778 10193 -1
40779 40780 10194 -1
40781 40782 10194 -1
40783 40784 10195 -1
40785 40786 10195 -1
40787 40788 10196 -1
40789 40790 10196 -1
40791 40792 10197 -1
40793 40794 10197 -1
40795 40796 10198 -1
40797 40798 10198 -1
40799 40800 10199 -1
40801 40802 10199 -1
40803 40804 10200 -1
40805 40806 10200 -1
40807 40808 10201 -1
40809 40810 10201 -1
40811 40812 10202 -1
40813 40814 10202 -1
40815 40816 10203 -1
40817 40818 10203 -1
40819 40820 10204 -1
40821 40822 10204 -1
40823 40824 10205 -1
40825 40826 10205 -1
40827 40828 10206 -1
40829 40830 10206 -1
40831 40832 10207 -1
40833 40834 10207 -1
40835 40836 10208 -1
40837 40838 10208 -1
40839 40840 10209 -1
40841 40842 10209 -1
40843 40844 10210 -1
40845 40846 10210 -1
40847 40848 10211 -1
40849 40850 10211 -1
40851 40852 10212 -1
40853 40854 10212 -1
40855 40856 10213 -1
40857 40858 10213 -1
40859 40860 10214 -1
40861 40862 10214 -1
40863 40864 10215 -1
40865 40866 10215 -1
40867 40868 10216 -1
40869 40870 10216 -1
40871 40872 10217 -1
40873 40874 10217 -1
40875 40876 10218 -1
40877 40878 10218 -1
40879 40880 10219 -1
40881 40882 10219 -1
40883 40884 10220 -1
40885 40886 10220 -1
40887 40888 10221 -1
40889 40890 10221 -1
40891 40892 10222 -1
40893 40894 10222 -1
40895 40896 10223 -1
40897 40898 10223 -1
40899 40900 10224 -1
40901 40902 10224 -1
40903 40904 10225 -1
40905 40906 10225 -1
40907 40908 10226 -1
40909 40910 10226 -1
40911 40912 10227 -1
40913 40914 10227 -1
40915 40916 10228 -1
40917 40918 10228 -1
40919 40920 10229 -1
40921 40922 10229 -1
40923 40924 10230 -1
